date	store_number	membership_id	membership_type
2017-03-07	362	19581	Platinum
2019-01-18	330	19582	Basic
2019-01-23	47	19583	Basic
2018-02-26	292	19584	Basic
2019-01-13	471	19585	Basic
2018-01-31	445	19586	Gold
2019-02-21	393	19587	Basic
2018-03-22	160	19588	Basic
2017-03-29	50	19589	Basic
2017-03-28	445	19590	Basic
2019-01-13	405	19591	Platinum
2018-02-06	222	19592	Basic
2018-02-14	41	19593	Gold
2019-03-15	70	19594	Basic
2017-01-17	450	19595	Basic
2017-01-17	68	19596	Basic
2019-01-28	172	19597	Basic
2017-01-08	459	19598	Gold
2017-02-05	56	19599	Basic
2019-01-28	454	19600	Platinum
2019-03-16	288	19601	Basic
2019-03-11	201	19602	Gold
2017-03-11	115	19603	Basic
2017-02-01	11	19604	Basic
2018-03-19	414	19605	Basic
2018-03-30	157	19606	Basic
2017-02-07	45	19607	Gold
2018-03-20	367	19608	Gold
2018-01-31	1	19609	Platinum
2019-03-15	479	19610	Basic
2017-03-22	460	19611	Basic
2017-03-06	491	19612	Basic
2018-02-10	270	19613	Basic
2019-01-27	26	19614	Basic
2017-02-25	192	19615	Basic
2017-03-20	170	19616	Gold
2018-03-03	146	19617	Basic
2019-01-14	45	19618	Gold
2017-01-12	364	19619	Platinum
2017-02-18	186	19620	Basic
2017-03-10	254	19621	Platinum
2017-01-17	375	19622	Diamond
2018-01-23	344	19623	Basic
2018-01-23	79	19624	Basic
2017-03-17	471	19625	Platinum
2019-02-28	435	19626	Basic
2017-03-08	72	19627	Basic
2017-03-28	208	19628	Basic
2018-02-22	301	19629	Basic
2017-02-14	198	19630	Basic
2019-02-13	127	19631	Basic
2019-03-12	267	19632	Basic
2019-03-19	186	19633	Basic
2019-03-01	459	19634	Basic
2017-02-01	58	19635	Basic
2019-02-06	420	19636	Basic
2019-03-14	209	19637	Basic
2019-01-12	134	19638	Basic
2019-02-10	436	19639	Basic
2018-03-06	281	19640	Gold
2017-01-21	301	19641	Platinum
2017-02-13	97	19642	Basic
2018-02-14	442	19643	Basic
2019-01-18	346	19644	Gold
2018-02-01	372	19645	Platinum
2019-01-02	352	19646	Basic
2018-03-10	209	19647	Basic
2017-01-20	444	19648	Basic
2017-03-20	119	19649	Gold
2019-01-05	47	19650	Diamond
2017-01-16	325	19651	Basic
2018-03-06	96	19652	Basic
2017-03-30	235	19653	Basic
2019-01-24	18	19654	Basic
2019-02-15	478	19655	Gold
2019-01-26	334	19656	Gold
2019-02-25	411	19657	Basic
2017-01-21	201	19658	Basic
2019-01-30	197	19659	Basic
2017-03-26	159	19660	Basic
2018-01-03	490	19661	Basic
2018-02-03	342	19662	Platinum
2018-02-04	48	19663	Basic
2018-02-23	360	19664	Gold
2019-02-16	482	19665	Basic
2017-01-15	245	19666	Basic
2017-01-31	231	19667	Basic
2019-01-08	353	19668	Basic
2019-03-15	287	19669	Gold
2018-03-20	19	19670	Basic
2018-03-14	308	19671	Basic
2018-01-13	160	19672	Basic
2017-01-15	433	19673	Basic
2018-03-21	246	19674	Basic
2019-03-17	422	19675	Gold
2018-03-14	99	19676	Basic
2017-02-05	479	19677	Basic
2017-01-21	8	19678	Gold
2019-01-20	174	19679	Basic
2018-01-25	141	19680	Basic
2017-02-14	192	19681	Basic
2019-02-07	108	19682	Basic
2019-01-12	290	19683	Basic
2017-02-15	500	19684	Gold
2018-01-31	105	19685	Basic
2019-02-14	335	19686	Basic
2018-03-28	86	19687	Basic
2017-03-19	15	19688	Platinum
2019-03-11	110	19689	Basic
2019-01-14	152	19690	Gold
2018-01-03	327	19691	Basic
2019-02-10	111	19692	Basic
2018-02-28	431	19693	Basic
2018-01-25	446	19694	Basic
2019-02-20	347	19695	Basic
2017-02-08	255	19696	Basic
2019-01-04	431	19697	Basic
2018-03-03	323	19698	Basic
2019-01-07	124	19699	Basic
2019-01-08	19	19700	Gold
2018-01-09	131	19701	Gold
2018-01-28	6	19702	Gold
2017-03-19	407	19703	Platinum
2018-02-18	398	19704	Basic
2017-03-30	21	19705	Basic
2018-02-09	222	19706	Basic
2017-03-26	65	19707	Basic
2018-02-28	485	19708	Gold
2018-03-03	12	19709	Gold
2018-01-19	484	19710	Basic
2019-01-28	350	19711	Gold
2017-03-17	116	19712	Platinum
2019-03-03	264	19713	Basic
2017-02-18	198	19714	Basic
2017-03-26	261	19715	Basic
2017-02-13	67	19716	Basic
2018-02-11	471	19717	Diamond
2017-02-22	405	19718	Basic
2018-01-22	461	19719	Basic
2019-03-09	106	19720	Basic
2017-02-06	235	19721	Basic
2017-01-24	56	19722	Gold
2019-02-13	157	19723	Basic
2017-02-07	225	19724	Platinum
2019-02-21	383	19725	Basic
2018-01-22	423	19726	Diamond
2017-01-18	15	19727	Basic
2018-03-21	479	19728	Platinum
2018-02-27	157	19729	Basic
2017-03-17	208	19730	Basic
2019-03-11	171	19731	Diamond
2019-03-16	126	19732	Basic
2018-03-01	406	19733	Platinum
2019-03-07	342	19734	Gold
2019-03-01	16	19735	Basic
2018-01-13	157	19736	Basic
2018-03-15	129	19737	Basic
2017-03-27	497	19738	Basic
2017-02-28	217	19739	Basic
2017-01-14	186	19740	Basic
2019-02-26	455	19741	Basic
2018-02-11	241	19742	Basic
2018-03-23	245	19743	Basic
2019-01-10	143	19744	Basic
2018-03-01	340	19745	Basic
2018-02-03	198	19746	Basic
2018-03-01	124	19747	Basic
2019-02-26	260	19748	Platinum
2018-01-12	82	19749	Basic
2018-02-14	28	19750	Basic
2019-02-05	214	19751	Basic
2018-02-13	179	19752	Basic
2019-03-14	78	19753	Platinum
2019-02-18	137	19754	Basic
2018-02-03	266	19755	Basic
2019-03-17	60	19756	Basic
2019-01-29	184	19757	Platinum
2018-02-25	456	19758	Basic
2017-01-20	453	19759	Platinum
2019-02-12	320	19760	Basic
2017-03-20	37	19761	Diamond
2018-02-20	122	19762	Diamond
2018-03-11	289	19763	Platinum
2017-03-24	125	19764	Basic
2017-02-23	448	19765	Basic
2017-02-21	120	19766	Gold
2018-03-01	149	19767	Gold
2019-02-10	288	19768	Basic
2017-01-23	254	19769	Gold
2018-02-28	83	19770	Basic
2018-03-05	383	19771	Basic
2019-02-14	91	19772	Basic
2018-03-18	248	19773	Platinum
2017-03-02	409	19774	Gold
2018-02-08	128	19775	Diamond
2019-02-11	54	19776	Basic
2017-03-17	234	19777	Gold
2019-03-19	344	19778	Basic
2018-02-03	93	19779	Gold
2017-01-22	112	19780	Basic
2017-03-17	498	19781	Basic
2017-02-27	109	19782	Basic
2017-02-01	98	19783	Basic
2017-03-25	274	19784	Basic
2017-01-07	127	19785	Gold
2018-01-19	151	19786	Basic
2018-02-06	40	19787	Basic
2018-02-19	193	19788	Basic
2018-01-14	408	19789	Basic
2018-01-15	358	19790	Basic
2018-03-06	440	19791	Platinum
2017-01-06	387	19792	Diamond
2017-02-18	450	19793	Basic
2017-01-15	179	19794	Gold
2018-01-14	303	19795	Basic
2018-01-01	445	19796	Basic
2019-02-04	281	19797	Basic
2017-02-12	318	19798	Platinum
2019-02-20	454	19799	Basic
2019-01-27	487	19800	Platinum
2018-03-07	123	19801	Basic
2018-01-22	456	19802	Basic
2018-03-13	15	19803	Platinum
2017-01-13	39	19804	Basic
2018-01-14	218	19805	Basic
2018-01-17	403	19806	Platinum
2018-01-06	302	19807	Basic
2018-01-22	243	19808	Platinum
2017-03-22	276	19809	Platinum
2017-03-15	299	19810	Gold
2017-03-23	490	19811	Basic
2019-01-10	479	19812	Gold
2018-01-26	115	19813	Basic
2019-01-23	187	19814	Basic
2019-03-20	436	19815	Basic
2019-03-27	16	19816	Gold
2019-02-25	19	19817	Platinum
2017-01-23	426	19818	Basic
2017-03-30	457	19819	Basic
2018-01-21	344	19820	Basic
2017-01-22	180	19821	Platinum
2017-01-13	300	19822	Basic
2019-03-28	421	19823	Basic
2017-03-06	450	19824	Platinum
2017-03-06	204	19825	Basic
2017-01-02	72	19826	Gold
2019-01-30	500	19827	Basic
2019-01-14	462	19828	Basic
2019-02-14	257	19829	Basic
2017-01-16	332	19830	Basic
2018-01-27	308	19831	Basic
2019-02-14	50	19832	Basic
2019-01-12	333	19833	Gold
2017-02-05	403	19834	Basic
2019-03-14	301	19835	Basic
2019-02-07	243	19836	Basic
2017-01-19	118	19837	Basic
2019-02-25	292	19838	Basic
2019-03-01	344	19839	Basic
2017-01-18	64	19840	Basic
2019-02-22	266	19841	Gold
2018-01-09	269	19842	Basic
2018-02-11	93	19843	Gold
2019-03-18	160	19844	Basic
2018-03-13	437	19845	Basic
2019-01-07	87	19846	Gold
2017-02-25	197	19847	Basic
2018-03-24	496	19848	Basic
2019-02-09	97	19849	Basic
2017-01-25	189	19850	Basic
2019-03-02	339	19851	Basic
2019-03-04	485	19852	Basic
2018-01-22	43	19853	Gold
2018-02-20	410	19854	Basic
2019-02-17	483	19855	Gold
2017-01-10	247	19856	Gold
2017-01-29	343	19857	Basic
2019-01-28	361	19858	Basic
2017-01-09	83	19859	Platinum
2019-01-03	15	19860	Platinum
2017-01-11	107	19861	Basic
2018-03-08	353	19862	Basic
2017-03-17	435	19863	Basic
2017-01-24	149	19864	Basic
2017-03-06	218	19865	Gold
2018-03-03	286	19866	Basic
2019-03-08	13	19867	Basic
2018-02-28	499	19868	Gold
2018-02-06	476	19869	Basic
2019-02-22	447	19870	Basic
2018-01-08	266	19871	Basic
2017-01-12	151	19872	Gold
2018-03-06	222	19873	Gold
2018-01-26	381	19874	Basic
2018-01-31	116	19875	Basic
2018-01-24	412	19876	Platinum
2018-01-23	275	19877	Basic
2019-03-04	396	19878	Basic
2017-02-20	308	19879	Basic
2019-03-03	41	19880	Basic
2017-02-08	389	19881	Basic
2018-03-18	214	19882	Basic
2017-03-09	221	19883	Basic
2019-01-10	51	19884	Basic
2019-03-22	443	19885	Basic
2018-02-20	357	19886	Basic
2018-01-18	355	19887	Basic
2017-01-03	209	19888	Basic
2018-02-23	56	19889	Basic
2017-03-05	15	19890	Basic
2017-02-03	402	19891	Gold
2018-01-22	405	19892	Gold
2017-03-03	381	19893	Basic
2019-02-27	497	19894	Basic
2019-03-16	6	19895	Basic
2018-02-12	360	19896	Gold
2019-01-07	212	19897	Diamond
2017-01-07	255	19898	Basic
2017-01-02	204	19899	Diamond
2018-02-23	35	19900	Basic
2017-02-18	164	19901	Basic
2018-02-10	85	19902	Basic
2018-01-31	379	19903	Basic
2017-02-08	382	19904	Basic
2018-02-25	302	19905	Basic
2018-03-29	186	19906	Basic
2017-03-08	497	19907	Basic
2019-02-01	471	19908	Basic
2019-02-19	50	19909	Basic
2019-01-25	195	19910	Basic
2019-02-03	482	19911	Basic
2017-01-11	345	19912	Gold
2018-03-19	28	19913	Basic
2018-01-28	415	19914	Gold
2017-03-16	35	19915	Diamond
2017-02-23	451	19916	Basic
2017-03-27	374	19917	Diamond
2019-02-10	261	19918	Basic
2018-01-10	168	19919	Basic
2018-01-17	244	19920	Gold
2019-01-26	114	19921	Basic
2019-01-28	132	19922	Basic
2019-03-05	423	19923	Basic
2019-01-19	99	19924	Gold
2019-03-14	141	19925	Basic
2018-02-18	417	19926	Platinum
2017-03-12	6	19927	Gold
2018-02-11	360	19928	Basic
2018-01-14	414	19929	Diamond
2018-02-12	464	19930	Basic
2019-03-22	164	19931	Gold
2017-03-08	482	19932	Basic
2017-02-02	245	19933	Basic
2017-01-20	93	19934	Platinum
2017-02-20	440	19935	Basic
2019-03-17	96	19936	Gold
2019-03-11	389	19937	Gold
2018-02-04	210	19938	Basic
2019-02-23	79	19939	Basic
2018-01-31	25	19940	Diamond
2017-02-05	498	19941	Basic
2019-01-10	95	19942	Diamond
2019-03-10	98	19943	Basic
2019-01-26	32	19944	Diamond
2018-02-05	341	19945	Gold
2017-03-27	45	19946	Basic
2019-03-22	216	19947	Basic
2017-03-25	324	19948	Basic
2017-03-07	241	19949	Basic
2017-02-27	312	19950	Basic
2018-01-12	279	19951	Basic
2018-03-16	300	19952	Basic
2017-02-04	245	19953	Platinum
2019-02-12	380	19954	Gold
2019-02-02	432	19955	Basic
2019-01-23	402	19956	Basic
2017-03-11	347	19957	Platinum
2019-01-23	164	19958	Basic
2018-02-17	110	19959	Basic
2019-02-13	336	19960	Basic
2017-01-27	169	19961	Platinum
2018-01-23	7	19962	Basic
2018-02-28	234	19963	Gold
2018-03-18	393	19964	Gold
2017-03-10	409	19965	Gold
2019-01-26	395	19966	Basic
2018-02-15	232	19967	Basic
2019-03-28	377	19968	Platinum
2018-02-13	263	19969	Gold
2019-01-06	259	19970	Gold
2018-01-19	93	19971	Basic
2018-03-23	289	19972	Diamond
2017-03-28	294	19973	Basic
2017-01-05	28	19974	Basic
2018-02-21	449	19975	Gold
2018-02-17	380	19976	Gold
2017-01-24	372	19977	Basic
2019-03-15	44	19978	Basic
2017-01-08	138	19979	Basic
2019-01-10	431	19980	Basic
2018-03-07	363	19981	Basic
2018-01-21	448	19982	Gold
2019-03-25	372	19983	Diamond
2018-03-15	497	19984	Platinum
2018-01-25	410	19985	Basic
2018-03-14	469	19986	Basic
2018-03-04	472	19987	Basic
2019-02-11	186	19988	Basic
2017-02-22	445	19989	Basic
2017-02-09	2	19990	Basic
2019-02-11	498	19991	Basic
2018-01-13	252	19992	Platinum
2018-03-02	299	19993	Gold
2019-01-19	265	19994	Basic
2018-02-19	114	19995	Gold
2019-01-10	231	19996	Basic
2019-02-10	402	19997	Basic
2018-03-30	12	19998	Basic
2017-01-31	44	19999	Basic
2017-03-28	286	20000	Gold
2017-02-26	297	20001	Basic
2017-01-16	306	20002	Basic
2017-03-07	197	20003	Basic
2018-01-01	383	20004	Basic
2018-03-24	180	20005	Diamond
2018-02-08	311	20006	Basic
2019-01-20	339	20007	Gold
2019-03-26	454	20008	Basic
2017-01-09	313	20009	Gold
2017-01-02	61	20010	Basic
2017-03-18	224	20011	Basic
2019-03-14	108	20012	Basic
2019-02-02	226	20013	Gold
2017-01-07	117	20014	Basic
2018-02-25	138	20015	Basic
2019-02-23	319	20016	Gold
2017-01-12	135	20017	Basic
2017-03-06	182	20018	Basic
2019-01-03	327	20019	Basic
2019-03-11	103	20020	Gold
2019-02-16	389	20021	Basic
2018-02-05	8	20022	Basic
2019-03-28	276	20023	Platinum
2017-02-04	124	20024	Diamond
2019-02-24	146	20025	Gold
2018-01-27	442	20026	Diamond
2019-03-05	489	20027	Basic
2017-01-12	1	20028	Basic
2019-03-29	201	20029	Basic
2017-01-01	155	20030	Basic
2017-01-15	83	20031	Platinum
2019-01-04	497	20032	Basic
2019-03-10	318	20033	Basic
2018-03-20	20	20034	Basic
2018-03-24	38	20035	Basic
2018-03-19	17	20036	Diamond
2019-02-15	406	20037	Basic
2018-03-25	139	20038	Basic
2018-02-22	191	20039	Basic
2017-01-20	311	20040	Basic
2019-01-22	253	20041	Basic
2018-02-19	294	20042	Basic
2018-01-23	282	20043	Basic
2017-01-29	110	20044	Basic
2017-02-28	360	20045	Basic
2018-02-03	5	20046	Basic
2018-03-01	37	20047	Gold
2019-02-19	375	20048	Basic
2018-03-09	75	20049	Gold
2017-03-15	247	20050	Basic
2019-01-06	284	20051	Basic
2017-02-19	284	20052	Gold
2018-02-14	32	20053	Basic
2017-02-07	414	20054	Gold
2019-01-24	321	20055	Basic
2018-01-20	428	20056	Basic
2017-02-26	466	20057	Basic
2017-03-07	370	20058	Gold
2019-01-01	449	20059	Basic
2017-03-02	167	20060	Gold
2017-01-07	70	20061	Platinum
2018-03-21	148	20062	Basic
2019-03-06	490	20063	Basic
2019-02-19	100	20064	Basic
2019-01-02	410	20065	Basic
2019-01-31	455	20066	Basic
2018-03-25	104	20067	Basic
2018-01-23	61	20068	Basic
2019-01-20	73	20069	Basic
2017-03-04	360	20070	Platinum
2019-01-25	161	20071	Basic
2017-03-09	482	20072	Basic
2019-01-30	355	20073	Diamond
2018-01-24	472	20074	Basic
2019-01-25	408	20075	Basic
2018-03-15	42	20076	Basic
2017-01-09	338	20077	Gold
2018-03-11	15	20078	Basic
2017-01-30	170	20079	Gold
2019-01-12	88	20080	Basic
2017-01-08	175	20081	Basic
2018-01-22	155	20082	Basic
2017-03-04	29	20083	Basic
2019-02-04	394	20084	Basic
2019-02-11	390	20085	Basic
2018-02-06	350	20086	Gold
2017-01-22	308	20087	Basic
2018-01-01	388	20088	Gold
2017-02-10	425	20089	Basic
2018-03-28	145	20090	Basic
2018-01-20	472	20091	Diamond
2017-01-22	188	20092	Basic
2018-03-10	372	20093	Basic
2017-02-04	220	20094	Gold
2019-02-14	360	20095	Basic
2018-02-14	242	20096	Basic
2017-02-24	326	20097	Basic
2019-03-08	12	20098	Basic
2017-02-17	470	20099	Gold
2018-03-18	399	20100	Basic
2017-02-05	457	20101	Diamond
2018-01-27	403	20102	Basic
2017-03-16	222	20103	Basic
2018-03-25	335	20104	Basic
2018-02-27	483	20105	Basic
2018-02-04	318	20106	Basic
2019-01-19	142	20107	Gold
2018-02-09	304	20108	Gold
2018-01-28	12	20109	Basic
2019-02-02	372	20110	Basic
2019-01-28	249	20111	Basic
2017-01-21	85	20112	Basic
2019-01-02	145	20113	Basic
2018-02-10	336	20114	Basic
2019-03-02	485	20115	Basic
2019-01-17	500	20116	Gold
2017-01-26	379	20117	Basic
2018-03-21	191	20118	Basic
2017-02-06	478	20119	Basic
2019-03-13	305	20120	Basic
2019-01-03	373	20121	Basic
2018-02-20	63	20122	Basic
2017-02-27	360	20123	Platinum
2018-01-02	109	20124	Gold
2019-01-13	496	20125	Basic
2018-01-15	339	20126	Basic
2019-02-12	146	20127	Gold
2017-01-29	287	20128	Basic
2018-03-04	37	20129	Basic
2018-01-15	106	20130	Basic
2018-02-28	314	20131	Basic
2018-01-30	1	20132	Diamond
2017-01-29	409	20133	Basic
2018-03-08	496	20134	Gold
2019-02-01	230	20135	Basic
2017-03-03	154	20136	Basic
2018-03-14	185	20137	Basic
2019-02-08	78	20138	Diamond
2019-02-16	216	20139	Basic
2017-02-20	215	20140	Basic
2018-03-18	270	20141	Basic
2017-01-22	126	20142	Basic
2018-02-20	273	20143	Basic
2017-02-27	132	20144	Basic
2019-03-24	460	20145	Gold
2017-01-08	276	20146	Platinum
2019-03-22	232	20147	Diamond
2018-01-20	411	20148	Basic
2018-01-21	414	20149	Gold
2019-01-03	470	20150	Gold
2018-03-07	170	20151	Basic
2019-02-28	78	20152	Platinum
2019-01-15	441	20153	Gold
2017-01-17	388	20154	Basic
2017-01-15	19	20155	Basic
2017-01-26	170	20156	Basic
2017-02-22	162	20157	Basic
2018-03-09	123	20158	Basic
2018-01-29	271	20159	Gold
2017-01-03	379	20160	Gold
2018-01-01	343	20161	Basic
2017-01-12	439	20162	Basic
2018-02-17	99	20163	Basic
2019-01-10	168	20164	Basic
2019-03-09	343	20165	Platinum
2017-01-04	265	20166	Basic
2018-02-05	484	20167	Basic
2018-03-30	95	20168	Basic
2017-03-25	490	20169	Gold
2019-03-28	439	20170	Basic
2018-02-26	386	20171	Basic
2017-03-08	196	20172	Basic
2019-01-02	131	20173	Basic
2018-02-21	57	20174	Basic
2018-03-27	10	20175	Basic
2017-02-19	53	20176	Diamond
2017-01-13	52	20177	Basic
2019-01-21	276	20178	Basic
2019-03-18	170	20179	Basic
2017-03-19	479	20180	Basic
2018-02-10	353	20181	Basic
2019-01-17	21	20182	Basic
2019-02-23	482	20183	Basic
2018-01-16	46	20184	Platinum
2018-03-29	330	20185	Gold
2017-01-01	419	20186	Basic
2017-02-02	63	20187	Basic
2018-01-19	154	20188	Basic
2017-01-15	322	20189	Basic
2017-03-16	435	20190	Basic
2019-03-26	140	20191	Basic
2019-01-27	14	20192	Basic
2019-01-09	380	20193	Basic
2019-03-19	34	20194	Basic
2019-03-24	177	20195	Basic
2017-03-06	131	20196	Basic
2018-02-08	121	20197	Basic
2018-02-27	373	20198	Diamond
2017-01-23	401	20199	Platinum
2019-01-01	363	20200	Basic
2019-01-01	137	20201	Basic
2019-03-17	364	20202	Basic
2019-03-20	228	20203	Basic
2018-01-19	291	20204	Basic
2017-02-15	304	20205	Platinum
2017-02-22	260	20206	Platinum
2018-03-15	161	20207	Platinum
2019-01-02	494	20208	Basic
2019-02-24	337	20209	Basic
2019-03-25	172	20210	Gold
2019-02-02	403	20211	Platinum
2018-01-01	256	20212	Basic
2018-01-02	182	20213	Basic
2017-02-26	39	20214	Gold
2018-01-15	226	20215	Basic
2018-01-27	491	20216	Basic
2017-03-16	74	20217	Basic
2019-01-03	42	20218	Basic
2017-02-25	466	20219	Basic
2018-01-21	22	20220	Basic
2017-01-22	500	20221	Basic
2019-03-11	384	20222	Basic
2017-03-21	492	20223	Basic
2017-01-19	148	20224	Basic
2017-02-08	481	20225	Basic
2018-03-27	135	20226	Basic
2019-02-11	492	20227	Basic
2017-03-14	344	20228	Basic
2017-01-11	200	20229	Basic
2019-03-12	225	20230	Basic
2019-01-17	48	20231	Gold
2017-01-01	428	20232	Basic
2018-01-26	363	20233	Basic
2019-02-25	291	20234	Platinum
2017-02-19	238	20235	Basic
2017-01-11	339	20236	Gold
2017-03-15	137	20237	Basic
2019-02-19	23	20238	Basic
2017-03-29	254	20239	Basic
2017-01-28	296	20240	Gold
2019-01-25	388	20241	Basic
2018-03-08	96	20242	Diamond
2017-01-01	131	20243	Platinum
2018-02-05	193	20244	Basic
2017-03-03	349	20245	Basic
2018-03-03	101	20246	Basic
2019-02-02	47	20247	Basic
2018-01-06	357	20248	Basic
2019-02-02	291	20249	Basic
2019-03-27	183	20250	Basic
2017-02-20	498	20251	Gold
2017-03-02	222	20252	Basic
2019-02-14	223	20253	Basic
2018-01-09	416	20254	Basic
2019-01-10	40	20255	Basic
2017-01-09	150	20256	Basic
2018-02-20	173	20257	Basic
2017-03-01	409	20258	Gold
2017-02-26	212	20259	Basic
2018-02-14	372	20260	Basic
2019-01-23	436	20261	Basic
2017-03-02	431	20262	Basic
2019-01-15	329	20263	Gold
2017-01-15	192	20264	Gold
2018-02-08	154	20265	Gold
2017-03-27	98	20266	Basic
2017-02-19	472	20267	Gold
2017-01-08	141	20268	Basic
2019-03-23	494	20269	Basic
2019-02-03	59	20270	Basic
2018-01-30	408	20271	Gold
2018-02-09	384	20272	Basic
2019-03-06	184	20273	Basic
2017-01-14	428	20274	Basic
2019-03-23	410	20275	Platinum
2019-01-08	267	20276	Basic
2018-02-20	160	20277	Basic
2017-02-01	22	20278	Gold
2017-03-10	168	20279	Basic
2019-01-13	262	20280	Basic
2017-02-13	109	20281	Basic
2019-03-15	439	20282	Basic
2019-01-21	305	20283	Basic
2017-03-06	45	20284	Basic
2017-01-17	44	20285	Basic
2017-01-21	291	20286	Basic
2018-03-03	396	20287	Gold
2018-01-24	211	20288	Platinum
2017-01-05	292	20289	Basic
2018-01-17	473	20290	Basic
2017-03-25	485	20291	Basic
2019-02-14	411	20292	Basic
2017-02-09	308	20293	Basic
2019-01-03	110	20294	Basic
2018-03-08	386	20295	Basic
2017-02-25	150	20296	Basic
2019-03-14	44	20297	Basic
2017-03-09	374	20298	Basic
2018-02-18	490	20299	Platinum
2019-02-24	473	20300	Basic
2019-02-21	303	20301	Basic
2019-01-18	231	20302	Gold
2018-03-13	388	20303	Gold
2018-03-23	77	20304	Basic
2018-01-29	250	20305	Basic
2017-01-09	212	20306	Basic
2019-03-21	400	20307	Basic
2019-03-14	461	20308	Basic
2018-02-03	489	20309	Platinum
2018-02-13	463	20310	Basic
2019-02-03	442	20311	Basic
2018-01-29	55	20312	Basic
2018-01-13	370	20313	Basic
2018-02-28	223	20314	Platinum
2018-02-15	14	20315	Basic
2018-03-28	108	20316	Gold
2019-02-16	411	20317	Basic
2018-02-05	339	20318	Basic
2019-03-13	391	20319	Basic
2017-01-21	102	20320	Basic
2019-02-03	290	20321	Basic
2017-03-12	464	20322	Platinum
2019-02-13	327	20323	Basic
2017-03-21	72	20324	Basic
2017-02-21	33	20325	Basic
2017-02-22	335	20326	Basic
2019-02-06	252	20327	Gold
2019-03-16	318	20328	Basic
2018-02-07	444	20329	Basic
2018-02-01	48	20330	Basic
2017-01-05	60	20331	Gold
2017-02-05	242	20332	Basic
2018-01-13	231	20333	Basic
2018-02-14	287	20334	Diamond
2019-03-22	465	20335	Basic
2017-02-17	111	20336	Platinum
2018-01-21	92	20337	Basic
2017-02-08	4	20338	Basic
2018-02-06	261	20339	Basic
2019-01-08	120	20340	Gold
2019-01-23	477	20341	Basic
2019-01-12	227	20342	Basic
2017-03-05	137	20343	Diamond
2017-02-08	301	20344	Basic
2017-02-19	84	20345	Diamond
2019-01-10	109	20346	Platinum
2019-03-02	140	20347	Basic
2017-02-16	411	20348	Basic
2018-02-18	52	20349	Basic
2017-01-11	239	20350	Diamond
2018-03-25	133	20351	Basic
2017-01-12	210	20352	Gold
2019-01-19	100	20353	Platinum
2018-03-27	76	20354	Basic
2017-02-18	410	20355	Basic
2017-01-04	52	20356	Diamond
2018-03-09	111	20357	Gold
2019-02-23	93	20358	Diamond
2017-03-21	310	20359	Basic
2019-03-02	236	20360	Basic
2018-03-19	19	20361	Basic
2019-02-04	198	20362	Basic
2017-01-08	447	20363	Basic
2017-01-30	201	20364	Diamond
2018-02-18	111	20365	Diamond
2017-03-09	292	20366	Basic
2019-01-16	276	20367	Basic
2019-03-20	98	20368	Platinum
2019-03-09	212	20369	Basic
2017-02-24	128	20370	Gold
2017-01-06	129	20371	Basic
2017-02-21	216	20372	Basic
2017-01-03	484	20373	Platinum
2018-03-15	10	20374	Basic
2018-02-06	340	20375	Basic
2019-02-06	251	20376	Basic
2017-01-30	494	20377	Gold
2017-02-05	82	20378	Basic
2017-03-18	185	20379	Basic
2017-03-19	153	20380	Basic
2019-01-19	46	20381	Basic
2019-01-17	68	20382	Platinum
2017-02-11	159	20383	Basic
2018-01-21	348	20384	Basic
2017-02-21	321	20385	Basic
2017-02-25	414	20386	Gold
2018-03-24	354	20387	Platinum
2019-02-14	227	20388	Gold
2017-01-07	206	20389	Basic
2019-01-13	437	20390	Basic
2018-01-11	474	20391	Basic
2018-02-13	488	20392	Basic
2017-01-05	212	20393	Basic
2017-03-22	109	20394	Platinum
2017-01-12	161	20395	Basic
2018-02-09	334	20396	Platinum
2019-02-02	7	20397	Gold
2019-02-24	62	20398	Basic
2018-03-19	340	20399	Basic
2019-02-02	322	20400	Basic
2017-01-20	117	20401	Basic
2018-03-16	475	20402	Basic
2018-03-09	16	20403	Diamond
2019-02-12	428	20404	Basic
2019-01-13	486	20405	Basic
2019-02-12	381	20406	Basic
2019-01-11	28	20407	Diamond
2017-03-23	161	20408	Gold
2018-01-12	433	20409	Platinum
2017-02-14	162	20410	Basic
2019-03-17	444	20411	Basic
2019-02-10	351	20412	Basic
2017-01-07	335	20413	Basic
2018-03-21	132	20414	Basic
2018-03-25	357	20415	Basic
2017-03-08	453	20416	Basic
2019-03-28	210	20417	Basic
2019-02-20	398	20418	Gold
2017-01-21	67	20419	Platinum
2018-02-21	132	20420	Basic
2018-02-16	18	20421	Basic
2018-03-08	174	20422	Basic
2019-03-02	8	20423	Platinum
2018-03-08	267	20424	Basic
2019-02-24	219	20425	Basic
2017-01-03	277	20426	Basic
2019-01-15	167	20427	Basic
2017-01-21	228	20428	Basic
2018-02-02	291	20429	Basic
2019-02-03	243	20430	Platinum
2017-01-16	370	20431	Diamond
2018-01-20	236	20432	Basic
2017-01-22	352	20433	Basic
2017-03-07	455	20434	Platinum
2018-02-01	70	20435	Basic
2019-01-31	493	20436	Basic
2018-03-27	66	20437	Basic
2018-03-20	171	20438	Basic
2018-02-17	156	20439	Platinum
2017-01-27	479	20440	Basic
2017-01-27	203	20441	Basic
2018-01-11	373	20442	Basic
2018-02-06	48	20443	Basic
2019-02-04	24	20444	Basic
2017-03-07	469	20445	Basic
2018-03-04	195	20446	Basic
