date	store_number	product_id	quantity
2018-01-03	13	19848	137
2018-01-11	360	19848	42
2017-03-07	159	1985	89
2018-03-16	455	1985	135
2018-02-27	109	19853	163
2019-01-22	351	19854	8
2019-02-13	87	19854	209
2018-03-18	385	19856	82
2019-01-16	104	19857	218
2017-03-23	160	19858	94
2018-01-26	12	19858	203
2017-02-09	421	19859	17
2019-03-04	295	19860	91
2017-03-28	43	19864	13
2017-03-16	334	19865	37
2017-02-06	167	19866	13
2019-02-16	436	1987	329
2017-01-11	144	19871	17
2019-03-18	358	19871	243
2018-02-28	474	19873	200
2019-03-12	430	19874	89
2017-02-18	184	19875	43
2017-02-20	444	19876	141
2018-01-22	176	19879	70
2018-02-26	113	1988	254
2019-01-15	404	19880	12
2018-02-21	463	19881	73
2017-03-13	469	19887	44
2018-03-17	336	19889	50
2019-03-08	385	19889	3
2018-01-05	309	19892	295
2018-01-15	268	19892	246
2018-01-30	205	19893	44
2019-03-07	344	19896	168
2017-02-15	438	19904	86
2018-01-05	426	19904	47
2019-02-08	390	19904	3
2018-02-09	442	19907	45
2017-01-18	26	1991	232
2017-02-03	159	19911	245
2017-01-29	118	19912	3
2019-01-22	343	19912	116
2019-03-14	49	19915	103
2018-03-09	479	19918	156
2018-02-16	302	1992	10
2018-03-05	297	19926	122
2018-03-13	344	19926	31
2018-03-11	398	19927	241
2019-02-19	303	19928	127
2019-02-09	148	19930	107
2019-03-27	390	19930	116
2017-01-18	115	19931	110
2017-02-07	480	19931	61
2017-01-06	198	19932	149
2017-01-25	380	19932	213
2019-02-09	424	19933	166
2017-02-21	497	19935	24
2018-03-06	12	19935	46
2017-02-17	69	19936	34
2019-03-20	260	1994	109
2017-03-30	126	19941	208
2017-03-06	471	19943	41
2017-01-08	414	19944	278
2017-02-21	371	19944	51
2018-03-04	186	19945	122
2017-02-06	214	19949	248
2019-03-29	171	19950	189
2019-01-10	263	19951	1
2017-02-08	237	19952	87
2019-01-25	242	19952	143
2017-01-22	197	19953	33
2018-03-03	391	19954	50
2017-03-25	478	19955	40
2019-01-05	389	19955	585
2017-01-12	339	19956	48
2019-01-10	347	19959	452
2018-02-02	113	19961	123
2019-01-19	57	19962	205
2018-03-30	448	19963	207
2018-02-13	102	19965	198
2018-02-04	194	19967	186
2019-01-03	491	19968	97
2018-01-14	54	19969	174
2018-02-06	226	19972	87
2017-03-25	84	19973	133
2018-02-27	129	19974	21
2017-01-13	104	19977	33
2017-02-25	152	19978	83
2018-01-07	250	19979	418
2017-03-12	426	19980	217
2018-01-23	335	19980	216
2017-01-10	335	19981	201
2017-02-25	55	19988	238
2017-01-30	96	19991	113
2019-01-10	205	19991	29
2019-02-16	221	19991	133
2017-03-20	327	19992	238
2017-01-02	19	19993	207
2019-01-05	313	19993	218
2019-01-13	327	19997	305
2018-01-31	222	19999	102
2019-02-22	475	2000	142
2019-03-10	185	20006	165
2017-02-16	306	20007	48
2019-02-25	403	20009	68
2019-02-19	66	20010	112
2017-01-13	61	20012	77
2017-01-08	353	20015	103
2017-02-08	56	20017	130
2018-01-09	211	20017	82
2018-01-12	343	2002	113
2017-02-14	225	20020	182
2019-01-26	355	20024	41
2018-03-21	255	20025	191
2017-01-09	63	20028	206
2017-03-22	66	20028	192
2018-03-26	46	20029	173
2019-01-26	318	20030	202
2018-01-22	187	20033	18
2018-02-04	449	20033	146
2017-02-03	149	20037	152
2018-03-02	475	20042	64
2018-03-15	490	20042	103
2019-02-09	443	20044	223
2018-01-06	199	20045	89
2017-01-20	183	20050	161
2019-01-16	443	20051	125
2017-03-14	263	20059	54
2019-02-26	457	20059	142
2018-02-09	54	20061	175
2019-01-29	336	20062	275
2019-02-14	424	20062	299
2017-01-15	31	20064	4
2019-02-20	238	20065	203
2017-02-13	439	20068	152
2017-03-15	147	20069	132
2019-02-13	416	20071	35
2019-03-17	200	20072	455
2017-03-11	456	20075	5
2019-01-01	41	20075	56
2017-01-04	84	20077	25
2018-01-14	294	20077	178
2018-02-17	448	20077	133
2018-01-01	146	2008	167
2019-03-02	183	20081	132
2017-02-13	361	20083	45
2017-02-07	381	20084	128
2018-03-24	348	20085	193
2017-03-23	466	20086	23
2019-02-03	376	20086	189
2017-03-03	28	20090	97
2019-03-03	427	20090	64
2018-03-10	405	20091	78
2017-02-06	28	20092	5
2018-02-18	54	20092	32
2018-02-07	473	20094	239
2019-03-24	288	20099	68
2018-02-27	74	20102	188
2018-01-22	57	20104	17
2018-03-29	330	20104	32
2017-01-01	369	20105	58
2017-03-27	190	20105	213
2018-01-18	342	20105	236
2017-03-03	212	20106	125
2019-02-05	446	20106	184
2019-03-12	441	20106	151
2019-02-27	116	20108	202
2019-01-28	482	20110	44
2017-01-21	59	20114	478
2017-03-16	491	20114	52
2018-01-03	327	20114	563
2018-02-18	124	20116	13
2018-03-25	96	20123	176
2018-03-03	323	20124	168
2018-01-27	229	20129	51
2018-02-01	403	20129	45
2019-01-06	269	2013	77
2019-03-01	361	20130	169
2019-03-29	308	20131	75
2017-03-24	422	20134	135
2019-01-09	52	20134	137
2019-01-12	394	20134	49
2019-02-18	12	20136	25
2018-02-20	320	20137	184
2018-03-12	371	20138	51
2017-02-03	268	20139	297
2017-02-16	362	20139	86
2018-01-05	423	20139	594
2019-01-18	500	20140	73
2018-03-11	8	20142	90
2018-03-07	362	20146	96
2017-02-01	333	20148	16
2017-02-13	110	20150	87
2018-01-03	295	20151	109
2017-02-23	196	2016	126
2018-03-24	352	20161	144
2019-01-26	408	20162	204
2018-02-26	21	20163	139
2019-01-19	199	20167	86
2018-03-06	256	20168	209
2018-02-26	32	20174	53
2019-02-03	229	20174	114
2019-02-09	17	20175	126
2018-03-16	365	20176	171
2018-03-28	231	2018	184
2017-03-27	64	20182	120
2017-02-13	370	20183	70
2018-03-09	413	20183	120
2018-03-03	183	20184	283
2017-03-09	339	2019	184
2019-02-20	252	20191	249
2017-01-07	268	20192	90
2019-02-13	465	20195	122
2017-02-23	425	20200	173
2019-01-28	298	20201	128
2019-03-20	71	20207	194
2017-01-12	364	20208	102
2018-01-19	59	20209	122
2017-02-09	285	20214	111
2017-03-26	490	20214	4
2017-02-07	395	20217	233
2017-01-13	253	20218	178
2017-03-24	483	2022	89
2018-02-17	485	20222	152
2017-01-15	173	20233	123
2017-02-02	15	20233	61
2019-03-02	453	20239	161
2017-02-08	378	2024	127
2017-03-21	178	2024	177
2018-02-19	114	2024	140
2017-01-21	261	20240	113
2019-02-28	192	20241	66
2017-03-19	36	20242	180
2017-01-29	270	20245	182
2017-01-15	147	2025	54
2017-02-13	215	20252	142
2019-03-18	72	20252	124
2019-02-23	194	20253	75
2019-03-12	373	20256	71
2019-01-02	344	20258	132
2018-02-27	237	20260	130
2018-03-23	296	20265	183
2018-02-20	135	2027	124
2019-01-01	370	2027	54
2019-03-22	44	20274	175
2019-01-17	396	20275	113
2017-03-16	226	2028	286
2017-01-11	494	20281	192
2019-03-25	8	20281	205
2019-01-18	86	20287	189
2018-02-05	1	20289	51
2018-03-28	443	20290	166
2019-01-06	363	20290	3
2019-03-01	449	20290	154
2018-02-18	211	20293	209
2018-03-01	216	20293	228
2018-01-10	47	20295	61
2019-03-27	312	20295	176
2018-02-09	303	203	592
2019-02-16	206	203	151
2018-01-22	51	20301	20
2017-03-25	413	20304	206
2019-01-05	387	20305	99
2019-03-08	111	20305	203
2019-01-26	104	20306	360
2019-01-25	266	20308	164
2019-01-31	488	20309	20
2018-02-06	3	20310	189
2018-01-25	436	20312	204
2018-01-10	24	20313	92
2017-02-17	130	20315	116
2017-02-10	137	20316	148
2019-01-18	193	20318	172
2019-03-08	440	20318	82
2017-01-23	432	20325	109
2017-02-03	307	20326	52
2019-03-05	26	20329	155
2018-02-02	134	2033	203
2017-01-31	88	20331	154
2017-01-03	331	20332	138
2017-01-18	428	20333	190
2019-02-20	127	20333	160
2019-01-30	400	20335	178
2018-01-19	102	20336	163
2018-03-08	83	20336	144
2019-03-02	429	20336	20
2019-02-21	315	20338	190
2018-02-09	26	2034	53
2017-01-09	455	20342	94
2018-01-10	486	20343	235
2018-03-10	35	20344	76
2018-03-15	126	20345	10
2019-01-31	476	20348	191
2017-02-01	43	20349	31
2017-01-18	73	20350	176
2018-01-24	147	20350	63
2017-01-25	438	20355	7
2018-01-19	426	20355	125
2017-02-17	62	20356	57
2017-02-06	19	20357	217
2018-02-23	226	20359	93
2017-01-28	72	2036	90
2019-01-18	255	2036	149
2018-03-09	466	20361	234
2018-02-06	457	20362	163
2019-02-12	447	20365	168
2018-01-16	147	20368	170
2017-01-11	435	20370	156
2019-01-14	173	20375	171
2017-01-24	5	20378	123
2019-01-02	86	20382	55
2017-01-14	457	20383	209
2017-03-16	412	20383	22
2018-01-17	347	20383	87
2018-01-19	446	20383	123
2019-01-16	104	20383	186
2017-01-31	382	20384	68
2019-02-13	20	20384	103
2017-02-16	92	20385	161
2019-02-03	265	20385	69
2017-02-21	329	20390	82
2019-02-28	265	20390	56
2019-02-14	81	20391	149
2017-02-17	160	20392	231
2018-03-26	437	20392	172
2017-02-05	407	20394	64
2018-03-09	372	20395	100
2019-03-10	375	20399	184
2019-01-27	174	2040	66
2017-02-20	418	20401	109
2018-01-21	149	20401	48
2017-01-15	293	20406	127
2018-01-28	316	20406	30
2019-03-04	418	20410	193
2019-01-03	214	20412	134
2018-03-09	331	20413	151
2017-01-11	328	20414	159
2019-03-22	316	20416	28
2018-02-11	71	20417	53
2017-01-23	97	20421	186
2019-03-21	89	20421	83
2018-01-09	331	20423	242
2018-03-28	411	20427	86
2019-01-17	403	20434	18
2017-03-13	35	20437	30
2018-02-09	367	20438	3
2019-03-17	38	20439	202
2018-03-03	87	20441	223
2017-03-29	407	20445	57
2018-02-04	74	20446	122
2017-01-07	86	20447	79
2018-02-26	473	2045	8
2018-01-30	393	20450	53
2018-02-07	32	20450	203
2018-02-07	492	20453	169
2017-01-07	464	20455	459
2017-01-05	362	20456	68
2018-02-25	361	20459	72
2018-03-15	55	20459	185
2019-02-03	84	20459	153
2017-03-20	270	20465	41
2017-03-30	57	2047	88
2017-03-16	117	20477	197
2018-02-27	244	20477	67
2019-01-14	425	20484	73
2017-02-18	299	20485	181
2019-01-25	152	20485	279
2019-02-19	127	20488	114
2017-03-20	264	20489	11
2019-02-16	241	20489	92
2017-02-08	274	20492	65
2017-03-19	265	20495	68
2018-01-18	247	20496	108
2019-03-16	91	20497	72
2019-01-15	162	20498	156
2019-03-08	118	20498	108
2019-03-27	397	20498	158
2018-03-21	211	20499	119
2017-03-30	28	2050	33
2018-01-23	316	20500	75
2017-02-14	34	20501	331
2018-03-03	384	20502	114
2019-03-04	60	20502	72
2018-02-03	5	20508	67
2018-03-08	307	20508	166
2018-02-13	275	20509	102
2018-03-02	13	20509	143
2019-03-24	244	20509	181
2018-03-25	135	20512	210
2019-02-02	468	20519	142
2017-02-16	228	20521	200
2019-01-28	385	20523	179
2019-01-02	187	20525	197
2017-01-26	459	20526	43
2017-02-28	33	20527	162
2019-02-11	251	20534	346
2019-02-09	93	20536	102
2019-01-22	376	2054	38
2017-02-07	78	20542	97
2017-01-13	398	20544	281
2018-02-01	113	20545	22
2017-03-19	300	20548	72
2017-03-17	263	20551	212
2018-03-27	184	20551	65
2019-03-29	238	20552	81
2019-02-13	187	20557	81
2019-03-15	312	20558	222
2018-01-17	235	20559	219
2019-02-09	150	2056	126
2018-03-02	438	20561	226
2018-01-03	201	20566	138
2019-03-23	431	20567	148
2018-01-26	408	20568	74
2019-01-04	331	20569	38
2017-01-27	359	20571	68
2019-01-31	16	20572	46
2019-01-05	155	20576	161
2017-03-02	472	20578	169
2017-01-13	52	2058	145
2018-03-29	17	20582	84
2017-01-16	462	20583	27
2019-02-21	240	20585	134
2019-03-14	218	20589	199
2019-03-29	18	2059	157
2018-01-21	457	20590	128
2018-02-15	119	20590	29
2017-02-26	69	20591	60
2018-01-25	80	20591	104
2019-03-23	224	20593	143
2018-01-09	59	20596	4
2019-03-28	470	20596	3
2018-01-09	221	20597	28
2018-01-13	409	20600	15
2018-01-17	277	20600	50
2017-01-24	48	20601	52
2019-02-28	492	20601	149
2018-03-24	366	20606	20
2019-02-20	255	20606	79
2018-03-07	483	20607	115
2018-01-25	4	20609	163
2018-03-15	433	20609	98
2018-03-16	250	20611	173
2019-03-24	421	20611	11
2019-02-03	236	20612	14
2018-02-09	47	20613	194
2019-01-01	287	20614	191
2018-02-22	195	20620	182
2018-01-08	266	20621	158
2019-02-21	5	20624	334
2017-02-26	341	20633	37
2017-03-27	457	20635	36
2018-01-11	325	20638	136
2017-03-19	483	20640	92
2019-02-06	433	20643	24
2019-01-22	390	20644	100
2017-01-07	344	20645	40
2019-03-15	5	20648	151
2017-01-18	482	2065	111
2019-02-24	35	20650	158
2017-02-28	117	20653	177
2017-02-28	137	20654	185
2018-03-04	218	20656	93
2019-01-10	57	20656	131
2019-03-01	229	20656	187
2017-03-14	179	20659	74
2018-01-25	302	20665	278
2018-02-14	377	20668	194
2017-02-16	170	20673	119
2018-01-12	472	20674	158
2018-03-18	203	20675	119
2019-02-18	7	20675	66
2018-03-11	121	20676	133
2019-01-03	433	20678	54
2019-03-07	153	20679	23
2019-01-05	136	2068	167
2018-01-04	95	20681	429
2019-01-06	111	20681	568
2019-01-01	244	20682	46
2019-01-11	189	20684	178
2019-01-18	149	20687	161
2019-03-29	108	20689	1089
2019-03-10	259	2069	464
2017-01-04	497	20694	41
2017-01-12	405	20694	83
2017-03-09	474	20695	37
2018-03-12	312	20704	151
2018-02-23	360	20708	39
2017-02-26	272	2071	60
2017-03-20	55	20712	95
2019-01-02	315	20715	73
2017-03-13	377	20716	203
2019-01-18	219	20716	13
2019-01-27	330	20716	128
2019-03-25	123	2072	141
2018-03-06	188	20720	197
2017-01-09	278	20721	172
2017-02-18	226	20725	48
2018-03-19	273	20727	16
2018-02-01	318	20729	239
2017-01-26	409	2073	54
2018-02-14	223	2073	112
2017-01-11	155	20730	86
2019-03-25	242	20730	200
2017-01-23	200	20731	207
2018-03-13	286	20733	546
2019-03-15	103	20734	149
2018-02-10	349	20735	39
2018-01-20	366	20738	29
2018-01-16	73	20743	52
2017-03-05	340	20748	38
2017-03-20	339	20749	126
2018-02-19	265	20750	158
2019-01-03	147	20750	171
2019-01-17	127	20751	162
2019-01-22	95	20752	123
2017-01-15	65	20755	55
2017-03-05	3	20759	108
2018-03-02	103	2076	127
2017-03-26	452	20763	83
2017-02-14	328	20765	161
2019-02-13	127	20766	162
2018-02-04	159	20769	100
2019-01-14	88	20769	159
2019-03-28	373	20769	42
2017-02-13	62	2077	238
2019-01-09	407	20770	12
2018-01-20	81	20774	168
2019-02-19	80	20776	32
2018-01-01	17	20778	31
2018-01-02	471	20780	209
2019-03-28	409	20784	14
2017-03-13	400	20786	103
2018-03-13	26	20786	132
2019-01-12	166	20786	134
2017-01-09	447	20788	361
2017-03-08	117	20792	111
2018-01-06	97	20793	66
2018-03-15	165	20795	32
2019-03-19	386	20796	122
2017-01-30	424	20797	20
2017-02-08	273	20798	297
2017-02-27	300	20798	203
2017-01-09	266	20801	65
2019-01-13	187	20801	144
2017-02-02	96	20802	44
2017-01-01	495	20805	378
2017-03-11	308	20809	137
2019-03-01	477	20811	70
2019-01-05	488	20812	222
2019-01-28	329	20812	137
2017-02-09	97	20815	388
2019-02-09	466	20817	37
2019-03-03	113	20817	193
2019-01-12	315	20818	177
2019-01-10	245	2082	11
2019-02-21	460	2082	27
2018-02-06	405	20823	194
2019-02-27	6	20823	66
2018-02-03	55	20826	189
2017-01-29	270	20827	371
2018-01-10	128	20827	152
2018-03-27	250	2083	217
2019-01-12	38	20831	171
2017-03-06	138	20837	100
2018-02-10	294	20837	141
2018-01-04	359	20838	152
2018-01-11	258	2084	570
2018-01-21	29	20844	100
2019-03-26	139	20844	98
2019-03-04	352	20851	8
2018-03-03	150	20855	22
2019-03-05	35	20860	115
2019-02-28	88	20862	199
2018-01-21	132	20863	137
2017-03-26	180	20864	4
2017-02-27	77	20866	15
2017-02-03	151	2087	217
2018-02-15	293	20874	58
2018-03-11	436	20878	238
2019-03-29	24	2088	74
2017-03-06	303	20881	140
2018-01-09	152	20881	90
2019-02-20	84	20881	188
2017-03-17	468	20883	199
2019-02-19	223	20883	52
2019-02-08	78	20886	23
2017-01-25	408	20891	114
2017-01-28	266	20892	560
2019-02-20	173	20893	401
2019-03-19	71	20894	85
2017-01-01	167	209	172
2019-02-10	84	2090	208
2018-03-07	58	20900	178
2018-01-20	220	20901	226
2019-03-21	319	20902	202
2018-01-18	212	20903	116
2019-02-16	230	20905	32
2017-03-13	413	20908	195
2018-01-11	53	20911	111
2019-01-12	487	20911	92
2017-01-26	294	20913	3
2017-01-01	73	20916	11
2018-01-18	54	20922	170
2017-01-18	11	20926	39
2017-02-16	278	20927	83
2017-02-06	89	20928	220
2018-03-21	29	20928	130
2019-03-08	405	20928	119
2018-02-07	145	20929	211
2019-01-27	337	20929	108
2017-02-28	302	2093	189
2017-01-18	266	20930	69
2019-03-22	202	20930	141
2018-02-22	45	20933	162
2019-01-09	120	20934	22
2017-03-04	439	20935	226
2019-02-02	488	20936	9
2019-02-25	339	20936	113
2019-01-28	77	20938	165
2019-03-19	335	2094	421
2019-01-02	253	20941	178
2019-01-30	36	20945	201
2019-02-26	395	20949	147
2019-01-17	188	2095	206
2019-01-23	402	2095	173
2018-03-30	139	20950	65
2019-01-24	187	20951	50
2017-02-04	221	20956	20
2017-03-26	236	20959	94
2019-01-18	407	20960	118
2017-02-28	432	20963	111
2019-03-29	341	20963	123
2018-01-03	395	20968	120
2017-02-26	339	20969	3
2018-01-26	307	20969	67
2018-01-26	324	20969	57
2018-02-09	252	20973	151
2018-03-28	433	20973	15
2017-01-02	167	20975	159
2017-02-23	421	20975	188
2018-01-22	16	20977	179
2019-01-03	479	20977	93
2019-01-10	66	20979	227
2017-03-29	147	2098	152
2019-01-16	232	20985	105
2019-01-23	315	20987	36
2017-02-25	452	20988	80
2017-02-15	420	2099	48
2017-03-10	393	20994	26
2019-02-13	494	20999	125
2018-01-04	90	21	168
2019-01-22	427	21000	230
2019-01-12	230	21002	87
2017-01-27	201	21007	32
2018-03-11	103	21009	154
2019-01-16	33	21010	272
2018-01-20	124	21011	60
2019-02-05	457	21013	76
2017-01-24	333	21014	131
2017-02-16	433	21016	180
2019-01-20	451	21016	179
2019-03-04	371	21017	118
2017-03-11	278	21019	232
2018-03-09	291	2102	86
2017-01-11	10	21022	251
2019-02-12	356	21023	516
2019-01-19	409	21025	140
2019-02-19	168	21026	107
2018-01-05	59	21027	107
2017-02-04	9	21028	153
2019-01-10	120	21029	209
2019-01-12	89	21033	99
2019-03-24	133	21034	174
2017-03-18	162	21037	23
2019-03-18	28	21038	440
2018-03-29	127	21039	116
2019-02-14	407	21039	81
2018-02-12	320	21043	199
2019-03-12	288	21045	258
2019-02-23	232	21048	47
2019-03-29	102	21048	89
2017-02-28	109	21049	101
2017-01-22	32	21055	77
2018-01-17	326	21057	115
2019-03-14	47	21057	29
2019-03-19	5	21059	34
2017-03-23	210	21062	134
2018-03-10	474	21063	108
2018-01-25	351	21066	187
2019-01-12	384	21066	208
2017-01-10	60	21070	124
2017-02-14	174	21071	257
2017-03-24	482	21071	211
2017-02-01	259	21072	38
2017-03-29	203	21073	189
2019-03-05	461	21073	195
2017-01-14	258	21078	130
2019-01-12	204	21081	179
2018-02-13	145	21082	35
2018-03-23	33	21082	117
2019-03-06	345	21085	30
2019-01-19	117	21088	171
2018-01-02	473	21089	169
2017-01-13	328	21091	199
2017-03-03	243	21091	81
2018-02-23	1	21091	123
2019-03-04	264	21093	204
2019-01-05	4	21094	157
2019-01-19	45	21094	15
2018-02-09	211	211	239
2017-03-29	191	2110	305
2019-03-21	476	21100	379
2019-03-19	138	21101	69
2019-03-16	223	21104	42
2017-03-08	439	21106	81
2019-03-03	51	2111	142
2017-01-08	107	21110	147
2018-01-23	204	21110	186
2017-01-10	19	21111	45
2019-02-03	65	21111	70
2017-01-01	366	21113	168
2017-02-14	454	21115	138
2019-01-10	324	21115	16
2017-03-02	453	21118	209
2018-02-26	54	21120	73
2017-03-07	163	21127	194
2019-03-06	69	21127	45
2019-01-19	237	21128	94
2017-01-23	190	21130	147
2018-01-25	231	21131	30
2017-02-14	128	21132	30
2017-03-10	400	21136	236
2017-03-12	147	21136	121
2019-03-03	450	21137	102
2019-03-13	24	21137	49
2017-03-11	240	21139	126
2019-01-29	44	21144	22
2019-03-05	298	21145	124
2019-02-18	18	21151	138
2018-03-10	155	21152	104
2017-01-27	188	21157	97
2018-01-22	469	21157	181
2019-01-14	157	21157	48
2018-02-07	193	21158	29
2018-02-06	139	21159	6
2019-02-20	457	2116	225
2017-03-26	226	21160	83
2018-01-03	276	21167	172
2018-01-28	437	21167	103
2018-01-14	463	21168	568
2018-03-14	312	21169	1
2018-03-20	164	21170	167
2019-03-22	500	21174	43
2018-01-18	309	21175	110
2018-02-20	399	21175	7
2019-03-01	388	21176	153
2017-02-19	220	21180	56
2018-01-07	274	21180	198
2017-01-14	360	21182	74
2018-03-12	244	21182	13
2019-03-17	106	21185	59
2019-02-13	317	21189	1
2019-03-25	70	2119	79
2018-03-30	49	21191	205
2017-01-09	303	21192	120
2018-02-05	372	21195	59
2018-03-20	299	21199	210
2019-02-03	417	21199	128
2019-03-13	165	21200	36
2018-02-26	466	21203	8
2018-02-28	196	21204	61
2019-01-22	427	21204	176
2018-03-15	475	21207	167
2018-01-01	68	21208	59
2019-01-13	74	21210	204
2019-02-17	181	21211	56
2017-02-03	272	21212	186
2018-01-08	474	21215	201
2018-03-19	28	21215	49
2018-03-30	60	21215	60
2019-01-24	305	21215	170
2017-01-31	375	21216	191
2019-01-02	124	21226	200
2017-01-30	77	21228	5
2019-01-19	169	21228	47
2018-02-05	281	21229	194
2017-03-06	155	2123	234
2019-01-13	324	21233	86
2017-03-11	372	21235	50
2018-02-12	60	21237	183
2017-03-21	269	21241	4
2018-02-23	360	21241	73
2018-02-17	449	21244	130
2018-01-11	380	21245	123
2018-02-26	176	21246	102
2018-01-03	227	21247	40
2018-02-18	61	2125	168
2018-01-12	222	21250	168
2019-03-28	422	21251	53
2019-03-02	77	21254	25
2017-02-20	98	21256	53
2018-03-19	283	21256	111
2019-02-08	257	21256	46
2019-02-18	488	21256	230
2017-02-08	446	21257	50
2018-02-02	199	2126	32
2018-02-27	93	2126	144
2018-03-08	140	21263	157
2017-03-05	62	21264	202
2017-02-21	220	21266	216
2017-01-15	364	2127	85
2017-03-07	176	21272	67
2018-03-04	243	21273	75
2017-02-20	443	21276	82
2018-01-01	352	21278	197
2017-01-14	97	21283	123
2019-02-06	54	21284	72
2019-03-26	13	21287	185
2017-03-23	96	2129	203
2017-02-08	412	21292	93
2018-03-08	15	21295	132
2018-01-04	413	21296	103
2018-02-04	476	21296	199
2018-03-03	92	21296	91
2017-03-15	126	21297	199
2019-03-23	245	21297	263
2017-01-28	249	21299	74
2017-02-24	168	21300	76
2019-02-27	299	21300	40
2018-02-22	36	21302	82
2018-02-06	368	21306	40
2019-03-21	458	21307	231
2018-03-03	82	21309	196
2019-01-16	31	2131	142
2019-03-13	256	21310	179
2017-03-20	286	21313	18
2018-03-13	53	21314	56
2017-03-03	254	21318	529
2019-03-07	322	21319	179
2019-01-13	369	21321	124
2019-03-03	376	21322	65
2017-02-05	70	21323	451
2017-02-19	496	21325	75
2019-01-15	85	21327	138
2018-01-18	396	21328	145
2019-03-25	450	21328	17
2017-03-08	162	2133	62
2019-02-22	144	2133	79
2017-02-03	199	21330	11
2018-03-16	254	21332	211
2018-03-12	85	21335	137
2018-01-18	207	21336	55
2017-01-11	441	21339	68
2018-03-11	134	2134	119
2017-01-10	263	21341	138
2019-01-28	314	21341	17
2019-03-02	462	21345	112
2017-03-10	233	21346	165
2018-01-15	197	21347	72
2019-02-09	334	21347	192
2018-03-05	93	2135	180
2018-03-02	362	21352	97
2019-03-27	380	21353	160
2019-03-03	260	21355	236
2019-03-25	482	21355	721
2017-03-03	408	21356	136
2017-01-23	143	21357	105
2017-03-20	101	21359	157
2018-01-24	472	21362	62
2017-02-01	149	21363	139
2019-03-23	179	21363	63
2017-01-24	172	21364	43
2017-03-29	119	21364	501
2019-01-26	456	21369	52
2018-03-05	302	2137	46
2018-01-29	111	21371	518
2017-01-02	87	21374	96
2017-01-23	436	21374	180
2018-01-20	386	21375	94
2017-03-19	177	21378	111
2018-01-28	174	21385	129
2017-03-08	452	21388	194
2018-03-20	377	21390	13
2019-03-03	148	21394	135
2017-01-26	55	214	192
2019-01-19	289	214	65
2017-02-16	99	21400	169
2018-03-12	8	21401	38
2017-02-04	366	21403	37
2019-02-01	205	21403	149
2019-03-20	494	21403	151
2018-01-16	325	21407	109
2018-01-30	445	21409	233
2018-03-19	74	21409	53
2019-01-25	52	21409	157
2019-02-18	197	21409	291
2017-03-17	379	21411	101
2017-03-22	217	21416	254
2017-02-22	69	21418	8
2018-01-08	313	21418	127
2017-01-27	194	21420	128
2019-02-15	247	21422	212
2019-02-08	475	21424	39
2019-03-22	104	21428	185
2018-01-07	249	21431	17
2018-01-02	169	21432	126
2018-01-27	261	21432	164
2018-03-13	211	21434	242
2018-01-10	2	21438	168
2017-01-06	473	21439	62
2018-03-17	304	21441	108
2018-02-21	286	21444	112
2018-02-04	5	21445	187
2019-02-10	105	21447	106
2019-01-26	341	21449	213
2017-01-09	416	21451	103
2017-03-29	415	21453	145
2017-02-14	203	21455	175
2019-03-14	320	21455	38
2018-02-18	60	21456	212
2017-03-13	156	2146	112
2018-01-17	348	21464	92
2018-03-24	266	21468	235
2018-01-27	178	21470	106
2018-03-07	266	21474	157
2019-02-18	16	21474	165
2017-03-29	197	21478	47
2017-02-25	422	21479	77
2018-01-24	317	21481	343
2018-03-01	143	21483	156
2018-02-19	233	21489	48
2019-03-03	270	2149	115
2018-01-26	371	21491	144
2017-03-09	117	21492	69
2018-02-07	41	21492	44
2018-01-01	157	21495	26
2019-03-03	428	21496	39
2019-01-06	134	21497	89
2019-02-13	118	21497	9
2019-01-30	292	21499	91
2019-03-15	183	2150	121
2019-02-13	428	21500	100
2017-02-05	461	21502	30
2019-02-25	300	21507	18
2017-03-14	257	21509	94
2019-01-17	155	21513	67
2017-01-08	237	21514	97
2019-02-16	326	21515	232
2019-03-14	164	21516	106
2017-01-09	135	2152	34
2018-02-19	416	21521	4
2018-01-24	330	21524	51
2017-02-14	220	21525	16
2017-02-19	460	21525	374
2017-02-08	30	2153	238
2019-03-29	80	21531	70
2018-02-19	389	21533	130
2019-01-16	43	21536	163
2017-03-21	103	21537	52
2018-03-15	131	21537	8
2017-01-30	25	21541	210
2017-02-21	246	21541	151
2017-01-30	18	21544	234
2018-01-26	71	21546	198
2018-03-09	55	21546	185
2017-03-28	151	21547	165
2017-01-07	464	2155	96
2019-03-21	358	2155	6
2018-03-02	201	21550	137
2018-03-07	392	21551	207
2017-01-05	286	21556	43
2018-02-19	495	21558	66
2018-03-25	115	21559	358
2019-03-19	225	21561	110
2018-02-26	434	21562	87
2017-03-18	479	21570	136
2018-01-22	370	21570	57
2017-02-19	218	21574	161
2017-01-03	69	21577	137
2018-02-21	451	21579	61
2018-01-07	273	21582	191
2017-01-17	296	21584	170
2019-03-12	181	21584	221
2018-01-26	378	21586	61
2019-01-31	1	21586	197
2017-02-14	292	21587	220
2017-02-21	203	21587	209
2019-03-18	33	21587	256
2019-03-25	269	2159	54
2019-02-09	12	21590	88
2019-03-11	329	21591	189
2018-01-26	63	21592	200
2019-01-10	271	21592	151
2019-03-10	190	21593	79
2019-02-25	354	21596	187
2018-03-11	139	21598	6
2019-03-03	190	21599	95
2017-01-27	36	21602	55
2017-03-23	422	21606	196
