product_id	product_name	retail_price	manufacturer_id	category_name
23497	Rapquestower	321.25	555	Computer
23498	Varrobazz	457.55	223	Computer
23499	Unrobilar	181.13	790	Projector
235	Supdimopin	129.75	30	MP3 Player
235	Supdimopin	129.75	30	Scanner
2350	Varwerpex	391.21	778	Projector
23500	Rapnipan	17.19	829	Scanner
23501	Hapglibistor	407.03	667	CD
23502	Thrufropefistor	327.80	751	Air Purifier
23503	Upzapopistor	429.22	310	Bluray
23504	Endtinackor	119.20	59	Camera Lens
23504	Endtinackor	119.20	59	DVD
23504	Endtinackor	119.20	59	Tool
23505	Cipsapefor	69.16	421	Air Purifier
23505	Cipsapefor	69.16	421	Recording Equipment
23505	Cipsapefor	69.16	421	Tool
23506	Unfropommex	494.20	12	GPS
23507	Gronipplor	178.60	770	CD
23507	Gronipplor	178.60	770	Phone
23507	Gronipplor	178.60	770	Speaker
23508	Raptumicator	498.63	488	Video Camera
23509	Hapkilepex	24.02	73	Car Audio
2351	Rerobepentor	367.13	974	Recording Equipment
2351	Rerobepentor	367.13	974	Speaker
23510	Tipweror	299.55	39	Video Camera
23511	Thrutumilan	33.80	523	Speaker
23512	Empickex	344.59	325	Camera Lens
23513	Tipsapazz	443.82	101	Bluray
23514	Tipkilicex	205.52	519	Bluray
23515	Undimover	465.94	824	Printer
23516	Klibanommin	441.87	879	Computer
23517	Unglibin	187.45	996	Video Game
23518	Inzapackicator	329.95	462	Tool
23519	Barmunollex	236.70	498	Vacuum Cleaner
2352	Fromunplex	373.28	739	Air Purifier
23520	Frofropimex	374.73	336	Dryer
23521	Lomrobonan	493.68	443	Projector
23522	Endcadentor	148.78	429	Camera
23522	Endcadentor	148.78	429	Scanner
23523	Endhupewentor	455.73	373	Car Audio
23524	Qwisipommicator	103.68	85	Washer
23525	Grosipistor	390.60	864	Car Audio
23526	Emtuman	239.95	188	Projector
23527	Partanaquex	435.50	418	Dryer
23528	Vartanimover	75.00	448	Air Purifier
23528	Vartanimover	75.00	448	Dryer
23529	Varglibinax	365.96	109	Printer
2353	Parmunin	77.81	329	Microwave
23530	Monwerpicator	248.12	90	Car Audio
23531	Lompickopazz	387.43	74	Camera
23531	Lompickopazz	387.43	74	Refridgerator
23532	Frobanin	384.70	827	Battery
23532	Frobanin	384.70	827	MP3 Player
23532	Frobanin	384.70	827	Video Game
23533	Supdudentor	482.65	557	Video Game
23534	Surbanazz	445.75	588	Satellite Radio
23534	Surbanazz	445.75	588	Tool
23534	Surbanazz	445.75	588	Video Camera
23535	Emtanax	496.27	195	CD
23535	Emtanax	496.27	195	MP3 Player
23536	Truhupower	82.32	643	Video Game
23537	Monpickan	325.60	200	CD
23537	Monpickan	325.60	200	DVD
23537	Monpickan	325.60	200	Printer
23538	Froglibantor	75.19	5	Camera
23538	Froglibantor	75.19	5	Satellite Radio
23539	Tipcadazz	107.48	171	Refridgerator
23539	Tipcadazz	107.48	171	Washer
2354	Vartanower	213.55	633	MP3 Player
23540	Refropedax	164.04	286	CD
23541	Adquestor	238.29	756	Car Audio
23542	Endpickupax	285.77	198	TV
23543	Infropin	398.94	94	Washer
23544	Groglibover	88.39	664	GPS
23544	Groglibover	88.39	664	Refridgerator
23544	Groglibover	88.39	664	Video Camera
23545	Endweramax	96.74	434	Video Camera
23546	Groquestollantor	113.00	589	Microwave
23546	Groquestollantor	113.00	589	TV
23547	Inzapar	168.01	361	Battery
23547	Inzapar	168.01	361	Dryer
23547	Inzapar	168.01	361	Vacuum Cleaner
23548	Lomkilicin	204.78	110	CD
23548	Lomkilicin	204.78	110	Printer
23549	Lomtumplar	248.04	494	Tool
2355	Rapjubazz	341.30	605	Bluray
2355	Rapjubazz	341.30	605	Recording Equipment
23550	Trudimamin	247.07	754	Microwave
23551	Adroban	183.46	128	Air Purifier
23551	Adroban	183.46	128	MP3 Player
23551	Adroban	183.46	128	Recording Equipment
23552	Barvenicower	491.30	308	Phone
23553	Tipdimicentor	221.85	152	TV
23554	Uperamicator	306.40	895	Dryer
23555	Rappebex	23.51	485	Computer
23556	Klicador	259.25	484	Camera Lens
23556	Klicador	259.25	484	Computer
23556	Klicador	259.25	484	DVD
23557	Vardiminan	372.07	499	Scanner
23558	Barhupicator	326.54	223	MP3 Player
23558	Barhupicator	326.54	223	Printer
23559	Raprobax	228.60	985	Microwave
2356	Innipaquover	169.48	492	Battery
2356	Innipaquover	169.48	492	Satellite Radio
23560	Cipjubamentor	329.21	242	Camera Lens
23560	Cipjubamentor	329.21	242	Fax
23561	Trutanor	59.70	215	Air Conditioning
23562	Rewerpicator	104.60	554	Fax
23562	Rewerpicator	104.60	554	Recording Equipment
23562	Rewerpicator	104.60	554	Washer
23563	Rapglibadicator	133.66	339	Dryer
23563	Rapglibadicator	133.66	339	Recording Equipment
23564	Dopglibex	275.90	508	Air Purifier
23564	Dopglibex	275.90	508	Recording Equipment
23565	Varsipover	412.12	153	GPS
23566	Thrutinover	149.09	32	Printer
23567	Klipickin	361.94	502	Video Camera
23568	Emeror	498.06	410	Refridgerator
23569	Winwerpefover	209.25	715	Video Game
2357	Rapfropex	209.43	212	Satellite Radio
23570	Truglibackentor	384.62	497	Camera
23571	Adjubantor	117.28	146	Fax
23571	Adjubantor	117.28	146	Microwave
23571	Adjubantor	117.28	146	Video Camera
23572	Doppebower	113.26	36	Recording Equipment
23572	Doppebower	113.26	36	Video Game
23573	Fronipover	223.47	797	Tool
23574	Zeezapan	73.66	385	Washer
23575	Klikilamax	137.44	784	MP3 Player
23576	Adtumimex	208.90	767	Car Audio
23577	Reglibover	249.84	404	Recording Equipment
23578	Grohupaquin	368.35	458	Video Game
23579	Kliwerpax	7.94	755	Vacuum Cleaner
2358	Gropebonover	244.08	835	Computer
23580	Parerover	278.60	719	TV
23581	Parkilplax	72.94	738	Air Conditioning
23582	Supnipower	231.73	471	Camera Lens
23583	Parwerpplistor	326.96	406	Recording Equipment
23583	Parwerpplistor	326.96	406	Speaker
23583	Parwerpplistor	326.96	406	Vacuum Cleaner
23584	Suppickex	119.89	481	Battery
23584	Suppickex	119.89	481	Projector
23585	Cipglibicator	65.66	430	Microwave
23586	Frojubadax	396.13	659	Washer
23587	Emrobimar	163.86	645	MP3 Player
23588	Tipglibin	177.25	131	Bluray
23589	Zeemunentor	423.24	722	DVD
23589	Zeemunentor	423.24	722	Scanner
2359	Unpickedgower	11.53	617	Camera Lens
23590	Thruerar	238.02	909	Battery
23591	Lomhupazz	210.25	637	Bluray
23592	Barjubefower	499.06	831	Scanner
23593	Cipdimplover	346.59	387	Printer
23594	Monbanicicator	278.27	108	Microwave
23595	Surzapistor	105.34	659	Phone
23596	Suptinentor	134.69	178	Recording Equipment
23597	Hapsapicator	153.11	800	Bluray
23598	Gromunommer	124.04	299	Refridgerator
236	Thrunipaquentor	343.78	800	Air Purifier
236	Thrunipaquentor	343.78	800	Washer
2360	Frosipan	141.70	908	Camera Lens
23600	Hapglibimantor	447.65	451	Vacuum Cleaner
23601	Tipfropin	251.07	307	Camera Lens
23602	Pardudewar	169.95	585	Refridgerator
23603	Tiptinupax	495.53	102	Fax
23603	Tiptinupax	495.53	102	MP3 Player
23604	Tiptumar	363.42	587	Tool
23605	Insipin	130.80	569	Camera Lens
23606	Zeepebar	71.20	704	Tool
23607	Wintanistor	268.83	603	Camera Lens
23608	Klicador	149.19	190	Battery
23608	Klicador	149.19	190	CD
23609	Injubower	169.96	227	Projector
2361	Truwerpor	146.98	148	Air Conditioning
2361	Truwerpor	146.98	148	Camera
23610	Qwizapaquicator	314.61	834	MP3 Player
23611	Adhupicover	10.41	849	Printer
23611	Adhupicover	10.41	849	Scanner
23611	Adhupicover	10.41	849	Tool
23612	Hapbanor	4.72	268	Recording Equipment
23613	Cipmunazz	319.59	959	GPS
23613	Cipmunazz	319.59	959	Satellite Radio
23614	Barjubexor	450.01	727	Air Conditioning
23614	Barjubexor	450.01	727	Scanner
23614	Barjubexor	450.01	727	TV
23615	Frozapax	257.27	607	TV
23616	Surnipicex	327.97	930	TV
23617	Thrucadar	277.64	756	Air Purifier
23618	Grodudazz	14.78	676	CD
23618	Grodudazz	14.78	676	Video Game
23619	Inerimax	211.24	256	MP3 Player
2362	Cipkilackar	14.87	28	Microwave
23620	Upzapollar	16.99	734	CD
23621	Thrufropamin	485.23	933	CD
23621	Thrufropamin	485.23	933	Computer
23622	Supvenentor	185.68	982	Bluray
23622	Supvenentor	185.68	982	Washer
23623	Doptinower	75.82	183	GPS
23623	Doptinower	75.82	183	Refridgerator
23623	Doptinower	75.82	183	Tool
23624	Zeetanewistor	471.23	391	Scanner
23625	Klicadower	175.37	311	Air Conditioning
23626	Barhupilover	118.22	611	Air Conditioning
23626	Barhupilover	118.22	611	Scanner
23626	Barhupilover	118.22	611	Tool
23627	Redimollover	266.67	817	Refridgerator
23627	Redimollover	266.67	817	Washer
23628	Winhupower	445.20	942	Car Audio
23629	Dopvenewan	468.32	584	Video Game
2363	Embanplan	226.26	828	Air Purifier
23630	Lompebinentor	3.75	291	Washer
23631	Ciperupicator	56.79	938	TV
23632	Kliwerar	126.80	890	Battery
23632	Kliwerar	126.80	890	Satellite Radio
23633	Cipwerpor	193.08	809	Printer
23633	Cipwerpor	193.08	809	Vacuum Cleaner
23634	Supwerin	60.30	210	Video Camera
23635	Hapquestantor	28.53	367	Scanner
23636	Qwibanover	402.99	618	Dryer
23636	Qwibanover	402.99	618	Scanner
23637	Zeedimantor	236.20	41	Recording Equipment
23638	Frokilor	463.54	312	CD
23639	Lomtinantor	489.09	593	Battery
2364	Zeequestar	21.23	233	Phone
2364	Zeequestar	21.23	233	Vacuum Cleaner
23640	Windudexar	494.45	190	Bluray
23641	Trusipex	128.30	190	Camera
23642	Surrobistor	15.67	139	Bluray
23642	Surrobistor	15.67	139	Dryer
23642	Surrobistor	15.67	139	Washer
23643	Unbanar	8.30	129	Tool
23645	Rejubicover	228.61	609	Computer
23646	Updimentor	206.53	318	Printer
23647	Winhupollex	180.47	229	DVD
23648	Endcadefan	396.58	363	Air Conditioning
23649	Zeejubegin	21.99	424	GPS
2365	Endbanower	359.55	138	MP3 Player
2365	Endbanower	359.55	138	Video Game
23650	Trupickexazz	277.36	891	Dryer
23650	Trupickexazz	277.36	891	Scanner
23651	Mondiministor	357.05	777	Bluray
23652	Adwerar	139.33	740	Washer
23653	Endtumin	412.79	974	DVD
23654	Trusapan	160.28	773	CD
23654	Trusapan	160.28	773	Phone
23655	Parrobor	462.41	695	Video Camera
23656	Lomdimistor	66.38	317	Video Game
23657	Partinistor	95.13	695	Computer
23658	Varfropar	25.30	66	MP3 Player
23659	Surzapover	189.05	721	Camera Lens
2366	Grojubanan	87.01	852	DVD
2366	Grojubanan	87.01	852	MP3 Player
23660	Adglibedan	13.58	885	Battery
23660	Adglibedan	13.58	885	Video Game
23661	Barerar	304.54	411	Computer
23662	Mondimor	323.62	338	Air Purifier
23663	Tupnipex	180.86	117	Air Purifier
23663	Tupnipex	180.86	117	TV
23664	Uncadantor	167.20	102	Video Camera
23665	Rapmunicax	258.82	691	Refridgerator
23666	Bardudaquicator	383.61	563	Car Audio
23667	Thrutumax	311.64	475	Scanner
23668	Unhupommax	260.30	932	Printer
23669	Zeeglibefantor	422.48	344	Video Game
2367	Frozapaquan	274.21	984	Speaker
23670	Winmunollover	354.29	193	Washer
23671	Tipvenover	92.78	923	Air Purifier
23671	Tipvenover	92.78	923	Bluray
23672	Trukilicator	314.10	556	Car Audio
23673	Emdudicax	25.68	218	Washer
23674	Qwiquesticator	216.79	45	Bluray
23674	Qwiquesticator	216.79	45	Speaker
23675	Cippickex	388.68	631	Air Purifier
23675	Cippickex	388.68	631	MP3 Player
23676	Endcadicator	470.57	924	Bluray
23676	Endcadicator	470.57	924	Microwave
23677	Frojubantor	178.39	51	Computer
23678	Trutumamistor	466.19	879	Recording Equipment
23679	Tupdimplantor	243.62	767	Air Purifier
23679	Tupdimplantor	243.62	767	Battery
23679	Tupdimplantor	243.62	767	Video Game
2368	Cipdimantor	119.58	353	Microwave
2368	Cipdimantor	119.58	353	Video Game
23680	Varbanopin	468.84	156	Vacuum Cleaner
23681	Dopwerpedgazz	437.75	453	Scanner
23682	Qwiweraquor	370.09	185	Microwave
23682	Qwiweraquor	370.09	185	Scanner
23683	Emmunar	424.21	407	Video Camera
23684	Unsipexan	191.96	328	Battery
23684	Unsipexan	191.96	328	Car Audio
23685	Barglibin	146.70	7	Fax
23685	Barglibin	146.70	7	Video Camera
23686	Surtumollicator	417.46	273	CD
23686	Surtumollicator	417.46	273	Video Game
23687	Lomrobar	214.01	76	Phone
23688	Rapjubicex	33.80	999	MP3 Player
23689	Rapwerpadantor	97.89	274	Battery
23689	Rapwerpadantor	97.89	274	MP3 Player
2369	Barquestar	464.73	446	GPS
23690	Lomerepan	462.15	466	Air Conditioning
23691	Pardimower	308.86	955	Air Purifier
23692	Parweredex	211.89	504	Scanner
23693	Barhupistor	275.49	760	Camera Lens
23693	Barhupistor	275.49	760	CD
23694	Uptumazz	476.51	480	Dryer
23695	Lomfropistor	190.92	105	GPS
23696	Suptinonazz	304.68	725	TV
23696	Suptinonazz	304.68	725	Video Game
23697	Endzapan	334.80	465	TV
23698	Kliquestimantor	341.09	975	Printer
23699	Varquestistor	350.81	973	GPS
237	Kliwerommistor	416.78	984	Dryer
2370	Enderomman	262.91	184	Printer
23700	Cipericator	345.00	971	Tool
23701	Updudex	394.89	636	Printer
23702	Thrumunaquantor	420.17	160	Speaker
23703	Varrobex	474.10	957	TV
23704	Emsapicentor	167.71	454	DVD
23705	Hapvenopin	185.59	547	Fax
23705	Hapvenopin	185.59	547	GPS
23705	Hapvenopin	185.59	547	Printer
23706	Hapmunexazz	43.95	882	Projector
23707	Thrubanentor	114.65	706	Vacuum Cleaner
23708	Monrobar	197.00	681	CD
23709	Monpickegistor	271.59	562	Recording Equipment
2371	Frovenefor	214.98	456	GPS
23710	Tipvenover	491.84	349	CD
23711	Cipglibower	387.99	301	Scanner
23712	Dopmunantor	128.94	353	Dryer
23713	Rezapepan	281.69	368	Air Purifier
23713	Rezapepan	281.69	368	TV
23714	Rewerpicex	220.20	812	DVD
23715	Qwizapadover	75.83	497	Camera Lens
23715	Qwizapadover	75.83	497	Scanner
23716	Hapnipentor	434.44	726	Speaker
23717	Frowerpackover	399.42	133	GPS
23717	Frowerpackover	399.42	133	Projector
23717	Frowerpackover	399.42	133	Satellite Radio
23718	Adsipexex	488.90	838	GPS
23719	Parvenax	21.50	174	Tool
2372	Truglibanantor	36.90	904	Dryer
2372	Truglibanantor	36.90	904	Recording Equipment
23720	Varquestin	341.36	343	Air Purifier
23721	Tupglibar	170.60	705	Projector
23722	Admunadantor	278.84	709	Dryer
23723	Tipbanilistor	163.41	769	Battery
23723	Tipbanilistor	163.41	769	Camera Lens
23723	Tipbanilistor	163.41	769	Fax
23724	Frowerollantor	460.33	668	Video Game
23725	Suphupefower	46.43	528	DVD
23725	Suphupefower	46.43	528	Video Game
23725	Suphupefower	46.43	528	Washer
23726	Recadegicator	380.88	421	Satellite Radio
23727	Surdudar	39.61	112	Battery
23728	Surrobicator	49.17	755	TV
23729	Invenazz	26.87	470	Tool
2373	Barnipplan	136.66	519	Satellite Radio
23730	Monjubor	85.00	366	Washer
23731	Grokilex	136.76	295	Computer
23731	Grokilex	136.76	295	Projector
23731	Grokilex	136.76	295	Speaker
23732	Supwerpanazz	337.30	535	Video Camera
23733	Gronipantor	116.38	212	Bluray
23733	Gronipantor	116.38	212	Fax
23733	Gronipantor	116.38	212	Video Game
23734	Inbanommar	398.61	945	Air Purifier
23734	Inbanommar	398.61	945	Dryer
23734	Inbanommar	398.61	945	MP3 Player
23735	Winrobaman	74.95	921	Fax
23736	Untinor	18.58	358	Recording Equipment
23737	Uptinin	395.99	941	Scanner
23738	Zeesipentor	257.50	165	Fax
23739	Supmunamover	7.37	266	DVD
23739	Supmunamover	7.37	266	Projector
2374	Resapollover	134.86	29	Air Conditioning
23740	Wintinackar	103.75	277	Projector
23741	Rekilower	303.81	830	Air Purifier
23741	Rekilower	303.81	830	Dryer
23742	Hapdimepax	18.01	72	GPS
23742	Hapdimepax	18.01	72	Microwave
23742	Hapdimepax	18.01	72	Tool
23743	Tupdudollantor	262.21	655	Printer
23743	Tupdudollantor	262.21	655	Tool
23744	Unvenimar	106.04	714	CD
23745	Tipnipower	75.15	446	Camera Lens
23746	Qwijubopower	180.91	544	MP3 Player
23747	Trusipor	430.21	122	Fax
23747	Trusipor	430.21	122	Refridgerator
23747	Trusipor	430.21	122	Scanner
23748	Adsapistor	56.29	264	Air Purifier
23748	Adsapistor	56.29	264	Printer
23748	Adsapistor	56.29	264	TV
23749	Parbanaquan	401.68	415	Projector
2375	Surdimistor	337.71	466	Battery
23750	Monkilistor	256.47	374	Satellite Radio
23751	Qwirobefazz	405.26	3	Bluray
23752	Rapsipefin	345.90	156	Vacuum Cleaner
23753	Parpebegistor	320.59	717	Battery
23753	Parpebegistor	320.59	717	Fax
23754	Fronipefax	10.45	730	Air Conditioning
23755	Zeebanexan	175.40	728	Fax
23755	Zeebanexan	175.40	728	Phone
23756	Tipglibentor	117.05	269	MP3 Player
23757	Frowerazz	257.76	263	DVD
23758	Trusipamex	14.77	682	Satellite Radio
23759	Inbanicator	122.27	322	Refridgerator
23759	Inbanicator	122.27	322	Scanner
23759	Inbanicator	122.27	322	Speaker
2376	Dopjubupor	2.90	75	Tool
23760	Lomwerpazz	304.71	977	Dryer
23761	Surnipar	5.35	650	Camera Lens
23762	Uphupantor	66.48	321	Satellite Radio
23762	Uphupantor	66.48	321	Tool
23763	Hapquestistor	171.13	379	Microwave
23764	Thrueranistor	187.59	163	Satellite Radio
23765	Partumistor	356.08	760	Air Purifier
23765	Partumistor	356.08	760	Recording Equipment
23766	Ciptumimicator	51.70	234	Projector
23767	Parrobexistor	13.57	596	Camera
23768	Thrufropilover	383.07	267	MP3 Player
23769	Rekilentor	146.25	147	Video Game
2377	Supnipantor	359.70	855	Fax
23770	Surhupor	58.25	316	Battery
23770	Surhupor	58.25	316	Tool
23771	Uptumilentor	39.45	353	Car Audio
23771	Uptumilentor	39.45	353	Refridgerator
23772	Winquestinor	142.91	181	Recording Equipment
23772	Winquestinor	142.91	181	Tool
23772	Winquestinor	142.91	181	TV
23773	Gronipin	482.53	137	Video Game
23774	Partumupax	417.76	290	Microwave
23775	Lomdimadover	38.55	187	CD
23776	Thrurobor	153.59	619	Microwave
23777	Lomfropar	17.63	626	Air Purifier
23777	Lomfropar	17.63	626	MP3 Player
23778	Qwisipackover	58.37	823	Battery
23779	Parzaponicator	386.18	167	Bluray
23779	Parzaponicator	386.18	167	Video Camera
2378	Zeesipupower	451.35	839	Fax
2378	Zeesipupower	451.35	839	Phone
23780	Redudentor	365.52	243	Dryer
23781	Truhupopex	450.68	979	Bluray
23782	Lomcadplistor	483.32	545	Satellite Radio
23783	Monnipazz	147.50	730	Computer
23783	Monnipazz	147.50	730	DVD
23784	Adnipower	270.40	399	Video Camera
23785	Dopglibazz	179.74	491	Camera Lens
23786	Haptumimar	290.86	110	Vacuum Cleaner
23787	Tiperamor	17.71	902	DVD
23788	Varquestaquover	106.93	377	Air Conditioning
23789	Uptuministor	224.21	701	Camera Lens
23789	Uptuministor	224.21	701	DVD
2379	Upjubplex	428.46	559	Microwave
2379	Upjubplex	428.46	559	Speaker
23790	Suptanan	457.90	82	MP3 Player
23791	Barbanexor	260.82	397	DVD
23791	Barbanexor	260.82	397	TV
23792	Partinin	382.23	319	Satellite Radio
23793	Thrutumantor	136.23	452	Washer
23794	Cipkilanower	202.67	595	Fax
23794	Cipkilanower	202.67	595	GPS
23795	Thrumunax	99.40	156	Washer
23796	Happebicator	238.33	823	TV
23796	Happebicator	238.33	823	Video Game
23797	Parcadamax	346.88	174	GPS
23798	Surdudower	75.62	69	TV
23799	Thrujubexax	249.96	515	Printer
238	Varrobeficator	445.13	868	Video Game
2380	Grosapplentor	253.16	796	Washer
23800	Emgliban	24.46	386	Projector
23800	Emgliban	24.46	386	Video Game
23801	Tiphupegower	168.35	952	CD
23802	Unrobentor	48.14	787	Recording Equipment
23803	Ciptinistor	410.04	266	Car Audio
23803	Ciptinistor	410.04	266	Vacuum Cleaner
23804	Varfropilin	344.42	29	Speaker
23805	Lomkilor	218.02	435	Battery
23806	Emzapadazz	263.35	285	Scanner
23806	Emzapadazz	263.35	285	Video Camera
23807	Rapwerpicator	363.38	671	Air Purifier
23807	Rapwerpicator	363.38	671	Camera
23807	Rapwerpicator	363.38	671	Refridgerator
23808	Dopkilopex	402.83	751	Video Camera
23809	Tuppickadantor	471.90	571	TV
2381	Monerower	172.65	140	Scanner
23810	Groerazz	22.81	11	Video Game
23811	Winrobilover	100.42	91	Camera
23811	Winrobilover	100.42	91	Video Camera
23812	Barsapistor	200.39	516	Projector
23813	Frosipax	128.59	205	Dryer
23813	Frosipax	128.59	205	Vacuum Cleaner
23814	Inrobazz	256.75	218	Satellite Radio
23814	Inrobazz	256.75	218	Washer
23815	Upsapedentor	354.03	882	GPS
23815	Upsapedentor	354.03	882	Printer
23815	Upsapedentor	354.03	882	Video Game
23816	Emfropan	22.03	816	CD
23816	Emfropan	22.03	816	MP3 Player
23816	Emfropan	22.03	816	Tool
23817	Gropebopistor	418.98	884	Fax
23818	Varpickepentor	400.73	658	Projector
23818	Varpickepentor	400.73	658	Satellite Radio
23819	Klirobedgex	8.85	517	Video Game
2382	Klizapax	71.72	528	Refridgerator
23820	Qwiwericator	66.22	917	Fax
23821	Hapquestaquan	34.99	291	Bluray
23821	Hapquestaquan	34.99	291	Satellite Radio
23822	Supquestantor	406.64	707	Microwave
23823	Grojubadar	159.86	768	Computer
23824	Haptinonin	188.35	833	Speaker
23825	Vartinupin	297.43	858	TV
23826	Adkilollazz	157.22	632	Dryer
23826	Adkilollazz	157.22	632	Phone
23826	Adkilollazz	157.22	632	Scanner
23827	Tupvenentor	7.68	558	Scanner
23828	Thrujubor	280.86	298	Computer
23828	Thrujubor	280.86	298	Recording Equipment
23829	Varbanexex	319.36	75	Camera
2383	Resipommower	52.30	296	Microwave
23830	Upquestamax	300.22	468	Air Conditioning
23831	Grorobax	306.72	70	Fax
23832	Cipdudax	442.02	680	Camera
23832	Cipdudax	442.02	680	Camera Lens
23832	Cipdudax	442.02	680	CD
23833	Trukilentor	308.41	658	Refridgerator
23834	Winjubentor	362.72	493	Camera Lens
23834	Winjubentor	362.72	493	Car Audio
23835	Uprobantor	198.17	769	Air Purifier
23836	Adtumantor	403.54	862	Speaker
23837	Cipjubazz	74.28	260	Vacuum Cleaner
23838	Emnipantor	303.07	51	Recording Equipment
23839	Surdudor	53.38	958	GPS
23839	Surdudor	53.38	958	Refridgerator
23839	Surdudor	53.38	958	Tool
2384	Adfropadantor	450.20	562	GPS
23840	Repickentor	416.39	984	Refridgerator
23840	Repickentor	416.39	984	Scanner
23841	Surweronistor	427.48	91	CD
23842	Endcador	114.87	258	Battery
23843	Unbanistor	135.03	653	Battery
23844	Rapfropower	202.40	293	Air Purifier
23844	Rapfropower	202.40	293	Microwave
23844	Rapfropower	202.40	293	Speaker
23845	Barzapan	358.48	695	Recording Equipment
23846	Varwerin	61.43	208	Air Purifier
23847	Wintumex	254.64	484	Air Conditioning
23847	Wintumex	254.64	484	MP3 Player
23848	Surpebilicator	379.48	496	Battery
23848	Surpebilicator	379.48	496	Car Audio
23849	Varerex	348.64	76	CD
2385	Tupglibamower	382.86	334	Printer
23850	Inwericower	78.37	970	TV
23851	Lomnipar	319.35	677	Battery
23851	Lomnipar	319.35	677	Printer
23851	Lomnipar	319.35	677	Scanner
23852	Adweradover	446.15	378	Microwave
23853	Lomsapewicator	67.77	209	Refridgerator
23854	Monrobentor	184.74	874	DVD
23855	Barglibamin	489.46	893	Phone
23856	Varmunicator	261.71	787	Recording Equipment
23857	Adpebicantor	388.27	769	Camera Lens
23857	Adpebicantor	388.27	769	CD
23858	Dopcadupicator	222.68	806	CD
23858	Dopcadupicator	222.68	806	TV
23859	Tiptanor	47.99	612	Tool
2386	Tipmunefin	410.76	375	Camera Lens
23860	Haptanan	61.80	635	GPS
23861	Tupdudilover	256.67	401	Dryer
23861	Tupdudilover	256.67	401	Fax
23862	Supkilommistor	83.52	750	Car Audio
23863	Bartanin	84.48	89	Printer
23864	Endtumollin	172.67	387	Computer
23865	Hapbanover	216.09	518	Satellite Radio
23866	Supkilin	158.40	77	Computer
23867	Tuphupanentor	391.98	850	Washer
23868	Winpickantor	265.87	152	MP3 Player
23869	Varbanan	59.58	556	Video Game
2387	Surkilor	10.88	883	Video Game
23870	Supquestaquor	450.49	621	Scanner
23871	Grohupex	447.75	419	Vacuum Cleaner
23872	Parwerazz	116.91	163	Bluray
23873	Dopjubax	348.35	197	Camera
23873	Dopjubax	348.35	197	Camera Lens
23874	Grosapexentor	92.47	2	Camera
23875	Tipsipantor	138.74	626	Camera Lens
23875	Tipsipantor	138.74	626	Projector
23876	Unfropopazz	420.12	4	Printer
23876	Unfropopazz	420.12	4	Vacuum Cleaner
23877	Incadollex	272.61	585	Air Purifier
23877	Incadollex	272.61	585	DVD
23877	Incadollex	272.61	585	Video Game
23878	Grofropower	457.46	82	Video Game
23879	Bartanupar	329.87	433	Car Audio
23879	Bartanupar	329.87	433	Microwave
23879	Bartanupar	329.87	433	Vacuum Cleaner
2388	Endrobazz	78.09	518	Satellite Radio
23880	Thrurobar	237.01	922	Bluray
23881	Surjubonex	402.58	352	Dryer
23881	Surjubonex	402.58	352	Recording Equipment
23882	Emdimover	128.21	566	Dryer
23883	Repebor	432.22	698	MP3 Player
23884	Unsipopin	241.99	202	Camera
23884	Unsipopin	241.99	202	Vacuum Cleaner
23885	Klipebistor	480.88	607	Video Camera
23886	Parwericator	360.56	830	Microwave
23886	Parwericator	360.56	830	Speaker
23887	Inerex	375.25	646	Computer
23888	Frozapilex	124.67	175	Speaker
23889	Emnipentor	373.26	896	TV
2389	Zeequestedgan	121.25	706	Refridgerator
23890	Adrobantor	436.46	571	Printer
23890	Adrobantor	436.46	571	Recording Equipment
23891	Incadinower	16.27	597	Car Audio
23891	Incadinower	16.27	597	Refridgerator
23892	Rapbanex	351.60	395	Projector
23893	Trudimadax	256.08	255	Computer
23894	Lomsapinazz	491.58	757	Scanner
23895	Barjubistor	160.71	833	Refridgerator
23896	Grocadamin	344.97	851	Video Game
23897	Updudanax	31.40	865	Air Purifier
23898	Unvenex	462.36	24	Camera Lens
23899	Uphupentor	486.31	941	Scanner
239	Adpebeficator	380.54	651	CD
2390	Frobanopicator	198.75	476	DVD
23900	Winwerpicator	201.08	526	Refridgerator
23901	Tiperexor	169.45	936	Battery
23902	Thruwerex	488.77	347	Scanner
23902	Thruwerex	488.77	347	Speaker
23903	Ciprobover	320.89	648	Camera
23903	Ciprobover	320.89	648	Scanner
23904	Parpebackantor	398.15	257	Dryer
23904	Parpebackantor	398.15	257	Tool
23904	Parpebackantor	398.15	257	Video Game
23905	Emsapplex	130.62	126	Refridgerator
23906	Emsipegower	203.44	481	Battery
23906	Emsipegower	203.44	481	Tool
23907	Frosapefantor	98.80	962	Recording Equipment
23908	Emhupadover	475.30	842	Air Conditioning
23909	Surwerar	47.00	920	Bluray
23909	Surwerar	47.00	920	Camera Lens
23909	Surwerar	47.00	920	Phone
2391	Hapglibar	8.31	417	Scanner
23910	Varquestamentor	70.34	641	Air Purifier
23910	Varquestamentor	70.34	641	Camera Lens
23910	Varquestamentor	70.34	641	DVD
23911	Tuptinackan	489.10	192	Air Conditioning
23912	Monfropover	430.82	495	Speaker
23913	Tiptanexantor	392.81	347	Camera Lens
23914	Reglibower	310.98	553	Microwave
23915	Winwerommax	159.22	825	Scanner
23916	Trupebex	129.46	705	DVD
